anime_id,Name,Genres,prediction
"(Source: Anilist)\"",ONA,Finished Airing,0
51300,SpoGomi: World Cup Exhibition Match-hen,Sports,0
Akari stands out the least in her class,but one day she meets Tokio—a charismatic SpoGomi competitor blessed with an overwhelming amount of talent and popularity. Thus starts a coming-of-age story that involves young people from around the world,,0
"(Source: Official Website)\"",ONA,Finished Airing,0
51302,Qian Ting Zong Dong Yuan: Haidi Liang Wanli,Adventure,1
"(Source: Wikipedia)\"",Movie,Finished Airing,0
51303,Qian Ting Zong Dong Yuan,Adventure,2
51304,FLCL: Grunge,"Action, Avant Garde, Comedy, Sci-Fi",2
51305,FLCL: Shoegaze,"Action, Avant Garde, Comedy, Sci-Fi",2
51306,C Danchi,Horror,0
(Source: Variety,"edited)\"",fall 2022,0
51307,Bokura no Yoake,"Drama, Sci-Fi",1
"(Source: MangaHelpers)\"",Movie,Finished Airing,0
51308,Yoku,UNKNOWN,0
51309,Sukuwareru Ramiris,"Comedy, Fantasy",0
51311,Chinese Blue,UNKNOWN,0
51312,p.h.,UNKNOWN,0
51315,Daraku Seikatsu,UNKNOWN,0
51316,Otomo Shimasu,UNKNOWN,2
51318,Hanma Baki: Son of Ogre 2nd Season,Sports,0
51321,Echo,Action,0
51322,Aishiteru,UNKNOWN,0
51323,Solidarieta wa Mahou no Hana,UNKNOWN,0
51324,Shinkalion Hello Kitty,"Action, Sci-Fi",0
51325,"Sakadachi-kun, Hashiru!",Avant Garde,0
51328,CiTY,"Avant Garde, Slice of Life",1
"(Source: IMDB)\"",Movie,Finished Airing,0
51330,Tokyo Lights,UNKNOWN,0
51333,Baise Shandian,Sports,2
51334,Xin Shen Bang: Yang Jian,"Action, Adventure, Fantasy",1
"(Source: Movie Insider)\"",Movie,Finished Airing,0
51335,Shen Yin Wangzuo,"Action, Adventure, Fantasy",1
At present,nine-year-old Long Hao Chen is training to become a part of the Knight Temple Hall. Through sheer dedication and the support of his companions,,0
Recognizing his disciple's promising potential,Long Xing Yu urges Long Hao Chen to become a strong knight capable of defeating the Demon Lord alongside him. With countless challenges awaiting him,"Apr 28, 2022 to Sep 29, 2022",0
51336,Echigo Bakufu,"Comedy, Fantasy",0
51338,Kisaku Reiwa,"Comedy, Hentai",2
51340,Arifureta Shokugyou de Sekai Saikyou 2nd Season Picture Drama,"Comedy, Fantasy",5
"(Source: Arifureta Wiki)\"",ONA,Finished Airing,0
51341,Last Live,UNKNOWN,0
51342,Parasite Piano,UNKNOWN,0
51343,Neoui Moseub,Romance,0
51344,12-wol,UNKNOWN,0
51345,Tonari no Kaibutsu-kun Special,Comedy,0
51346,Pyeheoga Doenda Haedo,UNKNOWN,0
51347,Tekken: Bloodline,Action,1
Jin arrives at his grandfather's abode,only to be treated like a stranger from a different bloodline. However,sweat,0
51348,Bloomy*Cafe,UNKNOWN,0
51349,Mahoutsukai Reimeiki Mini Anime,"Comedy, Fantasy",0
"Includes an extra collaboration episode with Machikado Mazoku.\"",ONA,Finished Airing,0
51350,Boku wo Sonna Me de Minaide,UNKNOWN,0
"(Source: Vocaloid Wiki)\"",Music,Finished Airing,0
51356,Wo Shi Da Xiongmao,Fantasy,5
51357,Wo Shi Da Xiongmao: Xiongmao Da Xia,Fantasy,5
51358,Dead Dead Demon's Dededededestruction,"Drama, Sci-Fi",0
Three years ago,"they came. The arrival of the \"\"Invaders\"\" sparked the greatest war humanity had ever faced—one that threatened to end the world. The Japanese government scrambled to fight the Invaders. Weapons were mass-produced",,0
That day,everything changed. And yet,,0
As they grow up they come to learn what it truly means to be an adult,in a world where adults seem to be demons who only deceive and destroy. They come to learn the real threat to humanity is not the Invaders,Not available,0
51361,Mo You Ji,Fantasy,5
51366,Bastard!! Ankoku no Hakaishin Part 2 (ONA),"Action, Adventure, Comedy, Fantasy, Ecchi",0
51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,"Action, Adventure, Supernatural",0
Whitesnake's user is actually Enrico Pucci,priest and chaplain of Green Dolphin Street Prison. Pucci shares a deep connection with a villain who once plagued the Joestar bloodline,Pucci uses the prison and its inmates to fulfill his nefarious schemes.,0
Assisted by fellow prisoners,like Ermes Costello and Foo Fighters,12.0,0
51368,Orient: Awajishima Gekitou-hen,"Action, Adventure, Fantasy",1
However,upon joining Uesugi's military alliance,and plans to thwart the ongoing island operation. As the situation grows chaotic,0
51369,Kengan Ashura Season 2,Action,0
51371,Bucchigire!,Action,1
However,Toudou has a hard time transforming the seven reformed criminals into loyal servants. Due to his lack of discipline,other factions,0
51373,Kurokami The Animation: Akane-sensei no Kankokugo Kouza,Comedy,0
51375,Hakkoutai Solar Cycle,UNKNOWN,0
51376,Christmas of a Wandering Ghost,Fantasy,0
"Music video for the song Christmas of a Wandering Ghost by Snail's House.\"",Music,Finished Airing,0
51377,Keshin,Action,0
"(Source: AniList)\"",Music,Finished Airing,0
51378,Senkou,Action,0
51379,First Step,Slice of Life,0
51380,Ice Cream,Avant Garde,0
"(Source: AniList)\"",Music,Finished Airing,0
51381,RWBY: Hyousetsu Teikoku,Action,1
In the kingdom of Vale,the cheerful 15-year-old Ruby Rose has always dreamed of a life at the prestigious Beacon Academy. Sadly,sets off for the academy alone. But everything changes when Ruby fights off a group of armed robbers,0
Ruby is over the moon when she receives an invitation to join the academy alongside her sister. Meanwhile,halfway across the world in the kingdom of Atlas,the meeting between the four girls is anything but friendly. With vastly different personalities and beliefs,0
51382,Hun Hou Richang,Slice of Life,2
51383,Wo Jian Qile Yi Di Shuxing,"Action, Adventure, Fantasy",1
51385,Kaiju Yi Zuo Shan,Fantasy,5
51387,Liaotian Qun De Richang Shenghuo,"Action, Adventure, Comedy, Fantasy",5
51389,Xing Yuan Zhi Jing,"Action, Sci-Fi",2
51390,Xing Yu Siwan Nian,"Action, Fantasy, Sci-Fi",1
"(Source: Tencent Video)\"",ONA,Finished Airing,0
51392,Shi Shi Chuanshuo,"Action, Sci-Fi",2
51397,Bai Yue Er,Drama,2
51403,Renai Flops,"Comedy, Romance, Sci-Fi, Ecchi",1
As if that was not enough,Asahi soon learns that these five individuals are actually candidates to become his bride,,0
However,as Asahi spends more time with them,12.0,0
51404,Rakudai Majo: Fuuka to Yami no Majo,Fantasy,5
51405,Shi Wangzhe A?,"Comedy, Fantasy",5
51407,Brand new Pastel Road!,UNKNOWN,0
51410,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon Specials,"Adventure, Fantasy",0
51412,Tenjin,Adventure,1
"(Source: ANN)\"",ONA,Finished Airing,0
51413,Rock'n Oyone,UNKNOWN,0
"(Source: ANN)\"",ONA,Finished Airing,0
51414,Uchuu Camper Chicchi,Sci-Fi,0
"(Source: ANN)\"",ONA,Finished Airing,0
51415,Opus.COLORs,Sci-Fi,1
Kazuya has a reason besides ambition to attend this prestigious institution,as he hopes to make amends with his estranged childhood friend,,0
As luck would have it,the two are partnered for the exclusive Staircaser competition,12.0,0
51417,Engage Kiss,"Action, Comedy, Romance",1
The two work side by side,taking countermeasures against demon hazards,TV,0
51424,Metamon to! Purin no Stage,Comedy,0
Seeing sad Jigglypuff,Ditto decided to transform into something!,,0
Let's see what Ditto will transform into!,,,0
"(Source: Pokémon Kids TV)\"",ONA,Finished Airing,0
51426,Lioness' Pride,UNKNOWN,0
51427,Po,Comedy,0
51428,Sonna Ame no Hi ni Wa,UNKNOWN,0
51429,Maiodore! Maimai Time,UNKNOWN,0
51430,Real Melancholy,UNKNOWN,0
"(Source: Hololive Production)\"",Music,Finished Airing,0
51431,Mazinger Z x Hello Kitty x Chogokin,Sci-Fi,2
51432,Chogokin Hello Kitty,Sci-Fi,2
51433,Mattaku Mi ni Naranai Hibi,UNKNOWN,0
51438,Rakka-sei,Supernatural,0
Kaede,a high school boy living in Tokyo,,0
(Source: Official YouTube,"translated)\"",UNKNOWN,0
51439,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto Mini Anime,UNKNOWN,0
51440,Sasaki to Miyano Movie: Sotsugyou-hen,Boys Love,2
51442,Mermaid,UNKNOWN,0
Note: There exists two versions of this song; one a self-cover by Jin on his official YouTube channel,and the other version with vocals by KAFU,,0
"(Source: AniList)\"",Music,Finished Airing,0
51443,"Nonbiri to,",UNKNOWN,0
51444,Kakero,UNKNOWN,0
51445,Tsune,Sci-Fi,0
51446,Boku wa Omocha,UNKNOWN,0
51449,A lot of life,UNKNOWN,0
This music video initially released on the D4DJ's official YouTube on July 20,2020,,0
"(Source: AniList)\"",Music,Finished Airing,0
51450,Happy Music♪,UNKNOWN,0
This music video initially released on D4DJ's official YouTube on April 17,2020. It was later re-uploaded with a CM recut on October 23,,0
"(Source: AniList)\"",Music,Finished Airing,0
51451,Wish You Luck,UNKNOWN,0
This music video initially released on the official D4DJ Channel's YouTube,but was re-uploaded again with a CM recut on October 23,,0
"(Source: AniList)\"",Music,Finished Airing,0
51452,Aigatari na Itte,UNKNOWN,0
51453,Nonnon,UNKNOWN,0
51454,Wanna,UNKNOWN,0
51455,Wakusei,Romance,0
51456,Suki Datta (Hazu Datta),Romance,0
51457,Wu Ying Sanqian Dao,"Action, Adventure, Fantasy",1
Transmigrating into a cultivation world as Xu Wuzhou,the son-in-law of the Qin family,"and his newfound skills could be the secret to unlocking his full potential.\"",0
51458,Lv1 Maou to One Room Yuusha,"Comedy, Fantasy",1
(Source: Seven Seas Entertainment),,,0
Episode 1 was previewed at a screening at Anime Expo on July 1,2023. Regular broadcasting began on July 3,"Jul 1, 2023 to ?",0
51459,Nakazaki Tatsuya Super Gag Theater I,Comedy,0
51460,Nakazaki Tatsuya Super Gag Theater II,Comedy,0
51461,Tonari no Youkai-san,"Slice of Life, Supernatural",2
51462,Isekai Nonbiri Nouka,"Fantasy, Slice of Life",1
51463,Tsugunai,Hentai,2
51464,4-nin wa Sorezore Uso wo Tsuku,"Comedy, Supernatural",1
51465,Jantama Pong☆ Web Special,Comedy,0
51466,Sekai ga Horobiru Mae ni Kimi ni Aitai,"Drama, Romance, Sci-Fi",1
"(Source: HIDIVE)\"",Movie,Finished Airing,0
51469,Ohiru no Shocker-san,Comedy,0
"(Source: ANN)\"",ONA,Finished Airing,0
51471,Mattaku Mi ni Naranai Kiseki,UNKNOWN,0
51473,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,"Action, Adventure, Fantasy",0
"Hajime and his friends were talking about \"\"The Seven Great Legends of Erisen\"\" as a memory before they left for the trip",but all of them were missed.,,0
However,in the final seventh adventure,,0
Hajime,who started to search for the stray Myuu,,0
"(Source: Official website)\"",OVA,Finished Airing,0
51474,Mattaku Mi ni Naranai Song,UNKNOWN,0
51476,Parasite,UNKNOWN,0
51478,!NVADE SHOW!,UNKNOWN,0
"(Source: AniList)\"",Music,Finished Airing,0
51479,Gunjou,UNKNOWN,0
51480,Fondant Step,UNKNOWN,0
51481,#Aqua Iro Palette,UNKNOWN,0
51482,Generic Riot!!,"Action, Sports",0
51483,Bakeyo,UNKNOWN,0
51485,Talk with God,Supernatural,0
51486,Shinya Haikai,UNKNOWN,0
51487,Lagtrain,UNKNOWN,0
51488,Kuro (Movie),"Fantasy, Slice of Life",0
51490,Wo Kao Chongzhi Dang Wudi,"Action, Fantasy",0
"(Source: v.qq.com)\"",ONA,Finished Airing,0
51492,Xian Mu,UNKNOWN,1
Once he entered Lu Yun's room,he saw the heavenly book in the sleeping Lu Yun's body vibrating wildly,to find out the truth according to the book. The young child hid in the dark room,0
(Source: Tencent Video,"translated)\"",UNKNOWN,0
51493,Genei,UNKNOWN,0
51494,Template,Mystery,0
51495,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"Adventure, Fantasy, Romance",1
Behind the scenes,however,12.0,0
51496,Ruguo Lishi Shi Yiqun Miao 8th Season,Comedy,0
This eighth instalment covers the defining moments of the mid- to late-Tang Dynasty,including Emperor Xuanzong's reign,12.0,0
51498,Masamune-kun no Revenge R,"Comedy, Romance",0
51499,Giant Killing (Music),Adventure,0
51500,Euroboys,Comedy,0
"Winner of NHK's Digital Stadium Grand Prix in 2000.\"",Movie,Finished Airing,0
51501,Bukkanseii Catharsis,UNKNOWN,0
51502,Shinsekai Pygmalion,UNKNOWN,0
51503,Palette,UNKNOWN,0
51504,Shiori,Fantasy,0
51505,Oyasumi,UNKNOWN,0
51507,Torokeru Tetsugaku,UNKNOWN,0
51509,Seikan Sekai,Sci-Fi,0
"(Source: Anilist)\"",Music,Finished Airing,0
51511,Yuukei,Slice of Life,0
51512,Haru Matsu Waltz,UNKNOWN,0
51513,Kruel Kreator,UNKNOWN,0
51514,Hisui (Music),UNKNOWN,0
51515,Deep Sea Swing,UNKNOWN,0
51516,At Atelier,UNKNOWN,0
51517,Zhan Qiannian,"Action, Adventure, Fantasy",0
"(Source: bilibili)\"",ONA,Finished Airing,0
51520,Xinghe Zhizun 2nd Season,"Action, Fantasy",0
51521,Xian Jian Qi Xia Zhuan 4,"Drama, Fantasy, Romance",5
51524,21 Seiki,UNKNOWN,0
51525,Jantama Pong☆ Episode 0,Comedy,0
51526,Mogu Mogu Yummy!,Gourmet,0
"(Source: Hololive Wiki)\"",Music,Finished Airing,0
51528,Ahoy!! Warera Houshou Kaizoku-dan☆,UNKNOWN,0
51529,Kamisama no Idenshi,UNKNOWN,0
51531,Aisu,"Adventure, Comedy, Drama, Romance, Sci-Fi",0
51532,Nitian Xie Shen 2nd Season,"Action, Fantasy",5
51533,Tonikaku Kawaii: Seifuku,"Comedy, Romance",0
51534,Baraou no Souretsu Recap,"Action, Drama, Supernatural",0
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,"Action, Drama, Suspense",1
As Eren pushes forward at any cost,he battles his own internal turmoil. Although he feels immense remorse over his horrific invasion,,0
The opposing battalions spiral toward an inevitable final clash that may claim the lives of millions. Though they face an army of monsters beyond anything they could have previously imagined,Mikasa,2.0,0
51536,The IDOLM@STER Cinderella Girls: U149,UNKNOWN,1
"(Source: MAL News)\"",TV,Currently Airing,0
51538,Shin Gakki da yo! Waccha PriMagi! Gakuen,Comedy,2
51539,Rabbits Kingdom the Movie,UNKNOWN,2
51542,Kyokou Suiri Mini Anime Season 2,Comedy,0
51543,Machikado Mazoku: 2-choume Mini,Comedy,0
Includes an extra collaboration episode with Mahoutsukai Reimeiki,"as well as four episodes that promote Blu-ray volumes.\"",UNKNOWN,0
51544,Suisei no Freyline: Prologue,Fantasy,0
"(Source: ANN)\"",Special,Finished Airing,0
51545,Fire Emblem Heroes: Lonely Puppeteer (Spring Remix),UNKNOWN,0
51549,Xue Yu Xin,Drama,2
51552,Watashi no Shiawase na Kekkon,"Fantasy, Romance",1
After years of being treated like dirt,Miyo has learned to keep her head down,a military captain rumored to be so cruel that he has driven away every one of his potential wives so far.,0
From a painful upbringing to a painful marriage,that's the future that awaits Miyo—or so she thinks. Contrary to her expectations,UNKNOWN,0
51553,Tongari Boushi no Atelier,Fantasy,1
When a spell causes a disaster in her home,Qifrey rescues her just in time and decides to train her,UNKNOWN,0
51554,Kidou Senshi Gundam 00: Revealed Chronicle,"Action, Sci-Fi",1
"(Source: ANN)\"",ONA,Currently Airing,0
51558,Shan Hai Juelun,"Action, Fantasy",5
51561,Dilemma,UNKNOWN,0
51562,"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na","Action, Adventure, Comedy, Fantasy",0
51563,Lian Ti Shi Wan Ceng: Wo Yang De Gou Dou Shi Dadi,"Action, Fantasy",1
"(Source: Manga Updates)\"",ONA,Currently Airing,0
51564,Tenshi no Agape,Fantasy,5
51565,Nanji Nanpun Chikyuu ga Nankai Mawattara,UNKNOWN,0
51569,Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,"Action, Drama, Sci-Fi",0
51572,Error,Sci-Fi,0
51573,Heart Beat (2019),UNKNOWN,0
51574,Neko Naraba Ikeru,UNKNOWN,2
51575,Creating World (2020),UNKNOWN,0
51577,Pastel Tea Time,UNKNOWN,0
51579,Shinshoku!! Chikyuu Zeniki Zen Ocean,UNKNOWN,2
51580,Happiness World,UNKNOWN,2
51584,Butsu Zone,"Action, Adventure, Comedy, Fantasy, Supernatural",0
51585,City Hunter Movie: Tenshi no Namida,"Action, Mystery",2
51586,D4DJ All Mix,UNKNOWN,0
Unfortunately,given the long and demanding event,Peaky P-key,0
However,the project is extremely demanding. To attract visitors and new residents to the town,"Jan 13, 2023 to Mar 31, 2023",0
51587,Mirror Tune,UNKNOWN,0
51589,Nomino Sukune,Avant Garde,0
51594,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),Hentai,2
51595,Jeom,Avant Garde,0
"(Source: IMDb)\"",Movie,Finished Airing,0
51596,Jintian Mingtian,Adventure,2
51597,Simgyeong,Avant Garde,0
"(Source: IMDb)\"",Movie,Finished Airing,0
51598,Umjig-im-ui Sajeon,Avant Garde,0
"(Source: IMDb)\"",Movie,Finished Airing,0
51599,Abeojiuibang,Avant Garde,1
"(Source: IMDb)\"",Movie,Finished Airing,0
51600,Shoutai Hanmei Nameless Girl,UNKNOWN,0
"(Source:  Irodorimidori Wiki)\"",Music,Finished Airing,0
51601,Yong Zhi Cheng,"Action, Adventure, Fantasy",1
"(Source: IMDb)\"",Movie,Finished Airing,0
51602,Larva Island Movie,Comedy,0
"(Source: IMDb)\"",ONA,Finished Airing,0
51605,Mado wo Akete,UNKNOWN,0
51608,Q,Action,0
51614,Ao no Orchestra,Drama,1
During a physical education class,the unathletic Aono gets struck in the face with a ball and ends up in the infirmary. There,there have been rumors claiming that Akine is a bully,0
Akine dreams of enrolling in a school with an orchestra,but her amateurish playing and lack of musical knowledge grates on Aono immensely. Seeing this as a perfect opportunity for the two to become friends,"they soon learn to understand and help each other—and Aono may finally discover the lost passion and melody in his life.\"",0
51616,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,Fantasy,0
51617,Period of the Mouseman,"Drama, Romance, Sci-Fi",0
"(Source: HDIVE)\"",Movie,Finished Airing,0
51618,Boku no Sensou,Suspense,0
"The song served as an opening theme for Shingeki no Kyojin: The Final Season.\"",Music,Finished Airing,0
51621,Heroes: Battle Disk Densetsu,Sci-Fi,2
51623,Wan Yu Zhi Wang,"Action, Fantasy",0
There are great honors of various races with different blood,destroying the void and re-creating the world,and the ancient giants disappeared one by one. After many years,0
51631,Qian Ting Zong Dong Yuan 2,Adventure,2
51632,Isekai wa Smartphone to Tomo ni. 2,"Adventure, Comedy, Fantasy, Romance",1
In addition to his romantic woes,the elder fairy Lean wishes to locate the remaining pieces of Babylon,TV,0
51635,Kenda Master Ken,Comedy,0
"(Source: HDIVE)\"",Movie,Finished Airing,0
51636,Kenda Master Ken (TV),Comedy,0
"(Source: HDIVE)\"",TV,Finished Airing,0
51638,Doggy God's Street,UNKNOWN,0
51639,Dahong Yu Xiao Lan,Avant Garde,0
"(Source: Vimeo)\"",Movie,Finished Airing,0
51640,Zui Ke Ai De Ren (Movie),UNKNOWN,2
51642,Te Gong Mingxing,UNKNOWN,1
"(Source: IMDb)\"",Movie,Finished Airing,0
51645,Xiao Mo Tou Baolu La! 2,"Comedy, Fantasy",0
51646,Jarinko Chie (TV) Special,"Comedy, Drama",0
51648,Nozomanu Fushi no Boukensha,"Action, Adventure, Fantasy",1
What awaits him at the end of the path,however,but not very alive either―He is nothing more than a pile of bones! Armed with nothing but his trusty sword,0
Will Rentt succeed,or will the dungeon consume him for the rest of his un-death...?,,0
"(Source: J-Novel Club)\"",TV,Not yet aired,0
51653,Ultraman Final,"Action, Sci-Fi",0
51655,Jiu Cang Miao Wo,"Comedy, Fantasy",5
51656,Jiu Cang Miao Wo 2nd Season,"Comedy, Fantasy",5
51658,You Yao Qi Guanggao Pian: Gao Neng Qi Chuang Zhuang Tai Jia,Comedy,2
51661,Fuuta-kun,Comedy,0
Only the pilot episode was produced. Aired once in early 1970s. Since then,it was considered a lost media,Not available,0
51662,Seika Jogakuin Kounin Sao Ojisan,Hentai,1
"(Source: Nekopoi)\"",OVA,Finished Airing,0
51663,Pandemic,Hentai,2
51664,Harem Cult,Hentai,2
51665,Shiguang Daili Ren x Vatti: Nan Qin Na Yi Wan Mifang Da Gongkai!,Gourmet,0
51673,Shaman King: Flowers,"Adventure, Comedy, Supernatural",0
51674,Peerless Battle Spirit,UNKNOWN,1
51677,World Heroes,"Action, Fantasy, Sci-Fi, Supernatural",0
51678,Oniichan wa Oshimai!,Comedy,0
The first part of Mihari's plan is to concoct a medicine that changes her brother's biological constitution into a bona fide female,much to Mahiro's vehement dismay. Stuck in this predicament,"Jan 5, 2023 to Mar 23, 2023",0
51680,Cool Doji Danshi,Slice of Life,1
51681,Xun Jian,"Action, Adventure, Fantasy",1
51682,Tomica Heroes Jobraver: Tokusou Gattai Robo,Action,2
51684,Cue! Short Anime,Comedy,0
51685,My Daughter is a Zombie,"Comedy, Supernatural",1
"(Source: Webtoon)\"",ONA,Finished Airing,0
51686,Qian Ting Zong Dong Yuan 3: Caihong Baozang,Adventure,1
"(Source: IMDb)\"",Movie,Finished Airing,0
51687,Qian Ting Zong Dong Yuan 4: Zhangyu Giyu Ji,Adventure,1
51688,Qian Ting Zong Dong Yuan 5: Shi Guang Bao He,Adventure,1
51692,Yoru wa Neko to Issho,Comedy,1
51693,Kaminaki Sekai no Kamisama Katsudou,"Action, Comedy, Fantasy",1
Reawakening in a completely different world devoid of spirituality. He meets a deviant girl named Aruaru,who introduces him to her village. However,,0
Aruaru and her sister are forcibly taken for execution soon after,prompting Yukito to rush to their rescue—but to no avail. In a moment of desperation,TV,0
51694,Sorekara,UNKNOWN,2
51695,Tanoshii Sansuu (TV),UNKNOWN,0
51702,Discomyu Seijin,UNKNOWN,0
51705,Otonari ni Ginga,"Romance, Supernatural",1
As stress threatens to overtake Ichirou,salvation comes in the form of an extremely competent novice artist,and things begin looking up. But in a bizarre accident,0
With this seemingly innocuous action upending his life,Ichirou now has to manage his new and peculiar relationship with the mysterious girl,"Apr 9, 2023 to Jun 25, 2023",0
51706,Yuusha ga Shinda!,"Action, Comedy, Fantasy, Ecchi",1
Unfortunately,the seal was incomplete and has begun to weaken,,0
Or at least he was,because the legendary hero is dead,Touka's childhood friend Yuna Yunis tags along. Together,0
51710,Marine Shukkou!!,UNKNOWN,0
51711,Hyouken no Majutsushi ga Sekai wo Suberu,"Action, Fantasy",1
Ray quickly makes friends with some of the most influential students thanks to his kind and amiable nature. Unfortunately,as those with nefarious motives begin to make their move,"Jan 6, 2023 to Mar 24, 2023",0
51716,Bishoujo Senshi Sailor Moon Cosmos Movie,Fantasy,0
51721,Summer: Inaka no Seikatsu,Hentai,1
"(Source: aniSearch)\"",OVA,Currently Airing,0
51722,Sleepless: A Midsummer Night's Dream - The Animation,Hentai,2
51723,#Ima made de Ichiban Yokatta Sex The Animation,Hentai,2
51726,Wangu Jian Shen (2022),"Action, Adventure, Fantasy",0
A year later,Abandoned Sword Villa reopened the mountain gate,,0
Chu Huoluo,a female disciple of Lieyang Mansion,"all the reasons pointed to an ancient legend called \"\"Zhanyue Feixian\"\".",0
(Source: Douban,"translated)\"",UNKNOWN,0
51727,Anhe Zhuan,UNKNOWN,1
(Source: Youku,"translated)\"",UNKNOWN,0
51735,Jiu Tian Xuan Di Jue 2nd Season,"Action, Adventure, Fantasy",0
51736,J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka,Hentai,2
51737,Natsuyasumi Ake no Kanojo wa...,Hentai,2
51738,Kakkou no Iikagen,Comedy,2
51741,Period Color,UNKNOWN,0
51746,Shijian Qiutu Zhi Miwu,"Action, Sci-Fi, Supernatural",0
51748,Tube Angel,UNKNOWN,0
Unknown to others,tube angels watch over them and help them.,,0
"(Source: seungwookjang.com)\"",Movie,Finished Airing,0
51749,Meogda,Avant Garde,0
"(Source: seungwookjang.com)\"",Movie,Finished Airing,0
51750,The Angler,"Award Winning, Slice of Life",0
Ivo,the lamplighter,,0
"(Source: seungwookjang.com)\"",Movie,Finished Airing,0
51751,Badawiui Byeol,"Award Winning, Slice of Life",0
"(Source: seungwookjang.com)\"",Movie,Finished Airing,0
51752,Kkoma Bus Tayo 6,UNKNOWN,0
51753,Madeob Bus Tayo,UNKNOWN,0
"(Source: Netflix)\"",TV,Finished Airing,0
51754,Titipo Titipo 2,UNKNOWN,0
51755,Titipo Titipo 3,UNKNOWN,0
51756,Luna-ui Mabeobdogam,UNKNOWN,2
51757,Quails,Avant Garde,0
51758,Menghuan Shuyuan: Huxi Jiankang Kepu,"Comedy, Fantasy",0
51759,Menghuan Shuyuan: Kexue Xiao Jizhe,"Comedy, Fantasy",0
51760,Menghuan Shuyuan 6th Season,"Comedy, Fantasy",0
51761,Uma Musume: Pretty Derby - Road to the Top,Sports,0
"(Source: MAL News)\"",ONA,Finished Airing,0
51763,Tsumamigui The Animation Chance.0: Watashi wo Check Shite Miru?,Hentai,2
51764,Level 1 dakedo Unique Skill de Saikyou desu,Fantasy,1
(Source: Shousetsuka ni Narou,"translated)\"",summer 2023,0
51765,Anti-Hero Generations,Sci-Fi,2
51766,Nanaraki: Seven Lucky Gods,Comedy,0
"(Source: YouTube)\"",ONA,Finished Airing,0
51767,Inside,Avant Garde,0
51768,Girigiri Warukunai Watame,Comedy,2
51769,Xingchen Bian 5th Season,"Action, Adventure, Fantasy, Romance",0
51772,Umayuru,Comedy,2
51773,KJ File,"Action, Sci-Fi",1
"(Source: MAL News)\"",TV,Finished Airing,0
51777,Effendi: Qi Yuan Lixian,UNKNOWN,0
51778,Build Divide: Code White Recap,Fantasy,0
51780,Digimon Ghost Game Recap,"Action, Adventure, Comedy, Fantasy",0
51781,Boku no Hero Academia (ONA),Sports,0
"HLB stands for \"\"Hero League of Baseball\"\"—it is a baseball league founded by pro-heroes who love baseball!",,,0
"It's game day! The last game of HLB championship is between Gang Orca and Shishido's two rival agencies. They form a team (\"\"Orcas\"\" and \"\"Lionels\"\") to compete. In the world of HLB",there is no rule—using their Quirks is of course accepted; however,,0
Episode 2: Laugh! As if you are in hell,,,0
Deku,Bakugo,they let other pro-heroes solve this case.,0
One day,Smiley draws a doodle on Endeavor's house! Being furious,,0
"Can the team capture the villain and stop laughing?!\"",ONA,Finished Airing,0
51782,Detective Conan: Love Story at Police Headquarters - Wedding Eve,"Adventure, Comedy, Mystery, Romance",0
In the end scene,Sato is preparing herself as the bride as Yumi approach her. Meanwhile,,0
"(Source: DCW Wiki)\"",Special,Finished Airing,0
51785,Hana to Kaze no Fantasy,UNKNOWN,0
40 carefully selected works from Moe Nagata's works,,,0
It starts to move to the gentle music. .,,,0
Also includes a special edition,an interview with Moe Nagata.,,0
(Source: Official Facebook,"edited)\"",UNKNOWN,0
51786,Akai Rousoku to Ningyo,UNKNOWN,0
"(Source: VIDEO INSIDER JAPAN)\"",OVA,Finished Airing,0
51787,Oyayubi-hime (OVA),UNKNOWN,0
"(Source: VIDEO INSIDER JAPAN)\"",OVA,Finished Airing,0
51791,Xi Xing Ji: Chongsheng Pian,"Action, Adventure, Fantasy",0
51794,Nanatsu no Taizai: Mokushiroku no Yonkishi,"Action, Adventure, Fantasy",1
With nothing left to do but chase down the one who took everything from him,Percival sets out on his own. During his journey,,0
"(Source: Kodansha USA)\"",TV,Not yet aired,0
51796,Kagi wo Hitsu Kushita Yamabiko,"Adventure, Fantasy",0
51797,Mister Synthesizer,UNKNOWN,0
51798,Natsu wa Kinu,UNKNOWN,0
51799,Apple Papple Princess,UNKNOWN,0
51801,Garandou no Taiko,Action,0
51802,Chidori no Kyoku,Avant Garde,0
51803,Chaplin to Coogan,Comedy,0
51804,Kasai Yobou,UNKNOWN,0
51805,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,"Drama, Sci-Fi",1
